CVE ID,CWE NAME,CWE ID,PRODUCT,Publish Date,Vulnerability Type(s)
CVE-2009-1294,CWE-79 - CWE definition,79,Teaming,2009-04-16,XSS
CVE-2009-1293,CWE-200 - CWE definition,200,Teaming,2009-04-16,+Info
