CVE ID,CWE NAME,CWE ID,PRODUCT,Publish Date,Vulnerability Type(s)
CVE-2005-3786,,,Zenworks Servers,2005-11-23,Bypass
CVE-2005-1543,,,Zenworks Servers,2005-05-25,Exec Code Overflow
