CVE ID,CWE NAME,CWE ID,PRODUCT,Publish Date,Vulnerability Type(s)
CVE-2017-1000366,CWE-119 - CWE definition,119,Suse Linux Enterprise Point Of Sale,2017-06-19,Exec Code Overflow
CVE-2017-7995,CWE-200 - CWE definition,200,Suse Linux Enterprise Point Of Sale,2017-05-03,+Info
