CVE ID,CWE NAME,CWE ID,PRODUCT,Publish Date,Vulnerability Type(s)
CVE-2007-4557,CWE-79 - CWE definition,79,Groupwise Webaccess,2007-08-27,XSS
CVE-2006-4220,CWE-79 - CWE definition,79,Groupwise Webaccess,2006-12-31,XSS
CVE-2006-3818,,,Groupwise Webaccess,2006-08-11,XSS
CVE-2006-3817,,,Groupwise Webaccess,2006-08-11,XSS
CVE-2005-2276,,,Groupwise Webaccess,2005-07-26,XSS
CVE-2005-0296,,,Groupwise Webaccess,2005-01-17,
CVE-2001-1233,,,Groupwise Webaccess,2001-08-14,
