CVE ID,CWE NAME,CWE ID,PRODUCT,Publish Date,Vulnerability Type(s)
CVE-2011-2227,CWE-79 - CWE definition,79,Identity Manager User Application,2011-10-07,XSS
CVE-2011-1696,CWE-79 - CWE definition,79,Identity Manager User Application,2011-10-07,XSS
