CVE ID,CWE NAME,CWE ID,PRODUCT,Publish Date,Vulnerability Type(s)
CVE-2002-1283,,,Emframe,2002-11-29,DoS Overflow
CVE-2002-1002,,,Emframe,2002-10-04,DoS Overflow
