CVE ID,CWE NAME,CWE ID,PRODUCT,Publish Date,Vulnerability Type(s)
CVE-2002-0997,,,Netmail Xe,2002-10-04,DoS Overflow
CVE-2002-0996,,,Netmail Xe,2002-10-04,DoS Exec Code Overflow
