CVE ID,CWE NAME,CWE ID,PRODUCT,Publish Date,Vulnerability Type(s)
CVE-2016-3134,CWE-119 - CWE definition,119,Suse Linux Enterprise Server,2016-04-27,DoS Overflow +Priv Mem. Corr.
CVE-2016-2847,CWE-399 - CWE definition,399,Suse Linux Enterprise Server,2016-04-27,DoS
CVE-2016-2834,,,Suse Linux Enterprise Server,2016-06-13,DoS Mem. Corr.
CVE-2016-2818,CWE-119 - CWE definition,119,Suse Linux Enterprise Server,2016-06-13,DoS Exec Code Overflow Mem. Corr.
CVE-2016-2815,CWE-119 - CWE definition,119,Suse Linux Enterprise Server,2016-06-13,DoS Exec Code Overflow Mem. Corr.
CVE-2016-2782,,,Suse Linux Enterprise Server,2016-04-27,DoS
CVE-2016-2188,,,Suse Linux Enterprise Server,2016-05-02,DoS
CVE-2016-2187,,,Suse Linux Enterprise Server,2016-05-02,DoS
CVE-2016-2186,,,Suse Linux Enterprise Server,2016-05-02,DoS
CVE-2016-2185,,,Suse Linux Enterprise Server,2016-05-02,DoS
CVE-2016-2184,,,Suse Linux Enterprise Server,2016-04-27,DoS
CVE-2016-1583,CWE-119 - CWE definition,119,Suse Linux Enterprise Server,2016-06-27,DoS Overflow +Priv
CVE-2016-0376,,,Suse Linux Enterprise Server,2016-06-03,Exec Code Bypass
CVE-2016-0363,CWE-20 - CWE definition,20,Suse Linux Enterprise Server,2016-06-03,Bypass
CVE-2015-8924,CWE-125 - CWE definition,125,Suse Linux Enterprise Server,2016-09-20,DoS
CVE-2015-8923,CWE-20 - CWE definition,20,Suse Linux Enterprise Server,2016-09-20,DoS
CVE-2015-8922,CWE-476 - CWE definition,476,Suse Linux Enterprise Server,2016-09-20,DoS
CVE-2015-8921,CWE-125 - CWE definition,125,Suse Linux Enterprise Server,2016-09-20,DoS
CVE-2015-8920,CWE-125 - CWE definition,125,Suse Linux Enterprise Server,2016-09-20,DoS
CVE-2015-8919,CWE-119 - CWE definition,119,Suse Linux Enterprise Server,2016-09-20,DoS Overflow
CVE-2015-8918,CWE-119 - CWE definition,119,Suse Linux Enterprise Server,2016-09-20,DoS Overflow
CVE-2015-8845,CWE-284 - CWE definition,284,Suse Linux Enterprise Server,2016-04-27,DoS
CVE-2015-8816,,,Suse Linux Enterprise Server,2016-04-27,DoS
