CVE ID,CWE NAME,CWE ID,PRODUCT,Publish Date,Vulnerability Type(s)
CVE-2015-6806,CWE-119 - CWE definition,119,Gnu Screen,2015-09-28,DoS Overflow
CVE-2009-1215,CWE-362 - CWE definition,362,Gnu Screen,2009-04-01,
