CVE ID,CWE NAME,CWE ID,PRODUCT,Publish Date,Vulnerability Type(s)
CVE-2006-0353,CWE-200 - CWE definition,200,LSH,2006-01-22,DoS +Info
CVE-2003-0826,,,LSH,2003-10-06,Exec Code Overflow
