CVE ID,CWE NAME,CWE ID,PRODUCT,Publish Date,Vulnerability Type(s)
CVE-2012-3386,CWE-264 - CWE definition,264,Automake,2012-08-07,Exec Code
CVE-2009-4029,CWE-362 - CWE definition,362,Automake,2009-12-19,
