CVE ID,CWE NAME,CWE ID,PRODUCT,Publish Date,Vulnerability Type(s)
CVE-2011-2366,CWE-20 - CWE definition,20,Gecko,2011-06-30,
CVE-2004-1639,,,Gecko,2004-10-26,DoS
