CVE ID,CWE NAME,CWE ID,PRODUCT,Publish Date,Vulnerability Type(s)
CVE-2016-1938,CWE-310 - CWE definition,310,NSS,2016-01-31,
CVE-2009-3555,CWE-310 - CWE definition,310,NSS,2009-11-09,
CVE-2009-2409,CWE-310 - CWE definition,310,NSS,2009-07-30,
CVE-2009-2408,CWE-20 - CWE definition,20,NSS,2009-07-30,
