CVE ID,CWE NAME,CWE ID,PRODUCT,Publish Date,Vulnerability Type(s)
CVE-2004-0911,,,Netkit,2004-11-03,DoS
CVE-1999-0048,,,Netkit,1997-01-27,Exec Code
