CVE ID,CWE NAME,CWE ID,PRODUCT,Publish Date,Vulnerability Type(s)
CVE-2013-1048,CWE-264 - CWE definition,264,Apache2,2013-03-06,+Priv
CVE-2012-0216,,,Apache2,2012-04-22,+Priv XSS +Info
