CVE ID,CWE NAME,CWE ID,PRODUCT,Publish Date,Vulnerability Type(s)
CVE-2014-7209,CWE-77 - CWE definition,77,Mime-support,2015-01-06,Exec Code
CVE-2003-0214,,,Mime-support,2003-05-12,
